phenocode	name	category	num_cases	num_controls	path_bucket	path_https
N14_PROSTAOTH	Other disorders of prostate	XIV Diseases of the genitourinary system (N14_)	991	119297	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTAOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTAOTH.gz
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	XIV Diseases of the genitourinary system (N14_)	3760	119297	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTATITIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTATITIS.gz
N14_PROSTHYPERPLA	Hyperplasia of prostate	XIV Diseases of the genitourinary system (N14_)	30066	119297	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTHYPERPLA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_PROSTHYPERPLA.gz
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	XIV Diseases of the genitourinary system (N14_)	23912	338942	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_PYELONEPHR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_PYELONEPHR.gz
N14_RECURANDPERHEAMATUR	Recurrent and persistent haematuria	XIV Diseases of the genitourinary system (N14_)	216	371635	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RECURANDPERHEAMATUR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RECURANDPERHEAMATUR.gz
N14_RENALCOLNAS	Unspecified renal colic	XIV Diseases of the genitourinary system (N14_)	152	366693	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALCOLNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALCOLNAS.gz
N14_RENALTUB	Renal tubulo-interstitial diseases	XIV Diseases of the genitourinary system (N14_)	38335	338942	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUB.gz
N14_RENALTUBULOINOTH	Renal tubulo-interstitial disorders in diseases classified elsewhere	XIV Diseases of the genitourinary system (N14_)	246	338942	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUBULOINOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUBULOINOTH.gz
N14_RENALTUBULOOTH	Other renal tubulo-interstitial diseases	XIV Diseases of the genitourinary system (N14_)	663	338942	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUBULOOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENALTUBULOOTH.gz
N14_RENFAIL	Renal failure	XIV Diseases of the genitourinary system (N14_)	14100	363177	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENFAIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENFAIL.gz
N14_RENFAILNAS	Unspecified kidney failure	XIV Diseases of the genitourinary system (N14_)	2577	363177	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_RENFAILNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_RENFAILNAS.gz
N14_SALPHOOPH	Salpingitis and oophoritis	XIV Diseases of the genitourinary system (N14_)	5768	188295	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_SALPHOOPH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_SALPHOOPH.gz
N14_SPERMATOCELE	Spermatocele	XIV Diseases of the genitourinary system (N14_)	2214	119297	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_SPERMATOCELE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_SPERMATOCELE.gz
N14_TORSIOTEST	Torsion of testis	XIV Diseases of the genitourinary system (N14_)	529	119297	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_TORSIOTEST.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_TORSIOTEST.gz
N14_TUBULOINTNEPHRNAS	Tubulo-interstitial nephritis, not specified as acute or chronic	XIV Diseases of the genitourinary system (N14_)	2110	338942	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_TUBULOINTNEPHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_TUBULOINTNEPHRNAS.gz
N14_ULCERVAGVUL	Ulcer of vagina/vulva	XIV Diseases of the genitourinary system (N14_)	560	188295	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_ULCERVAGVUL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_ULCERVAGVUL.gz
N14_UNSPECKIDCONTR	Unspecified contracted kidney	XIV Diseases of the genitourinary system (N14_)	142	373761	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_UNSPECKIDCONTR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_UNSPECKIDCONTR.gz
N14_URETHRALSTRICT	Urethral stricture	XIV Diseases of the genitourinary system (N14_)	1597	328001	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRALSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRALSTRICT.gz
N14_URETHRAOTH	Other disorders of urethra and urinary system	XIV Diseases of the genitourinary system (N14_)	32905	328001	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRAOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRAOTH.gz
N14_URETHRITISANDURSYNDR	Urethritis and urethral syndrome	XIV Diseases of the genitourinary system (N14_)	616	328001	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRITISANDURSYNDR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_URETHRITISANDURSYNDR.gz
N14_URINOTH	Other diseases of urinary system	XIV Diseases of the genitourinary system (N14_)	49276	328001	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_URINOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_URINOTH.gz
N14_UTER_POLYP	Uterine polyps	XIV Diseases of the genitourinary system (N14_)	2871	107564	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_UTER_POLYP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_UTER_POLYP.gz
N14_VAGINAL_DYSPLASIA_ALL	All dysplastic lesions of the vagina	XIV Diseases of the genitourinary system (N14_)	641	210229	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_DYSPLASIA_ALL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_DYSPLASIA_ALL.gz
N14_VAGINAL_HSIL	HSIL lesion of the vagina	XIV Diseases of the genitourinary system (N14_)	335	210535	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_HSIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_HSIL.gz
N14_VAGINAL_LSIL	LSIL lesion of the vagina	XIV Diseases of the genitourinary system (N14_)	344	210526	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_LSIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINAL_LSIL.gz
N14_VAGINITIS	Vaginitis/vulvovaginitis/vulvitis/abscess of vulva	XIV Diseases of the genitourinary system (N14_)	4648	188295	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINITIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VAGINITIS.gz
N14_VULVAL_DYSPLASIA_ALL	All dysplastic lesions of the vulva	XIV Diseases of the genitourinary system (N14_)	1118	209752	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_DYSPLASIA_ALL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_DYSPLASIA_ALL.gz
N14_VULVAL_HSIL	HSIL lesion of the vulva	XIV Diseases of the genitourinary system (N14_)	391	210479	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_HSIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_HSIL.gz
N14_VULVAL_LSIL	LSIL lesion of the vulva	XIV Diseases of the genitourinary system (N14_)	770	210100	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_LSIL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVAL_LSIL.gz
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	XIV Diseases of the genitourinary system (N14_)	1494	188295	gs://finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVOVAGINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_N14_VULVOVAGINFINOTH.gz
NAFLD	Nonalcoholic fatty liver disease	Gastrointestinal endpoints	2275	375002	gs://finngen-public-data-r9/summary_stats/finngen_R9_NAFLD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NAFLD.gz
NASH	Nonalcoholic steatohepatitis	Gastrointestinal endpoints	157	377120	gs://finngen-public-data-r9/summary_stats/finngen_R9_NASH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NASH.gz
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Rheuma endpoints	1668	285035	gs://finngen-public-data-r9/summary_stats/finngen_R9_NECROVASC_FG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NECROVASC_FG.gz
NEURODEGOTH	Other degenerative diseases of the nervous system	Comorbidities of Gastrointestinal endpoints	13086	212179	gs://finngen-public-data-r9/summary_stats/finngen_R9_NEURODEGOTH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NEURODEGOTH.gz
NIV	Non-invasive ventilation	Interstitial lung disease endpoints	6315	164315	gs://finngen-public-data-r9/summary_stats/finngen_R9_NIV.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NIV.gz
NONALLERG_ASTHMA_EXMORE	Non-allergic asthma (mode) (more control exclusions)	Asthma and related endpoints	7143	202399	gs://finngen-public-data-r9/summary_stats/finngen_R9_NONALLERG_ASTHMA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_NONALLERG_ASTHMA_EXMORE.gz
O15_ABORT_FAILED	Failed attempted abortion	XV Pregnancy, childbirth and the puerperium (O15_)	334	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_FAILED.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_FAILED.gz
O15_ABORT_MEDICAL	Medical abortion	XV Pregnancy, childbirth and the puerperium (O15_)	36232	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_MEDICAL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_MEDICAL.gz
O15_ABORT_OTHER	Other abortion	XV Pregnancy, childbirth and the puerperium (O15_)	222	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_OTHER.gz
O15_ABORT_SPONTAN	Spontaneous abortion	XV Pregnancy, childbirth and the puerperium (O15_)	16906	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_SPONTAN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_SPONTAN.gz
O15_ABORT_UNS	Unspecified abortion	XV Pregnancy, childbirth and the puerperium (O15_)	1475	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_UNS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ABORT_UNS.gz
O15_AMNIOT_OTHER	Other disorders of amniotic fluid and membranes	XV Pregnancy, childbirth and the puerperium (O15_)	4132	168929	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_AMNIOT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_AMNIOT_OTHER.gz
O15_ANTENAT_ABNORM	Abnormal findings on antenatal screening of mother	XV Pregnancy, childbirth and the puerperium (O15_)	2047	179899	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ANTENAT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ANTENAT_ABNORM.gz
O15_ANTEPART_HAEM_NAS	Antepartum haemorrhage, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	2500	168929	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ANTEPART_HAEM_NAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ANTEPART_HAEM_NAS.gz
O15_BIRTH_BREAT_INFECT	Infections of breast associated with childbirth	XV Pregnancy, childbirth and the puerperium (O15_)	938	202267	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_BIRTH_BREAT_INFECT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_BIRTH_BREAT_INFECT.gz
O15_BREAST_LACT_OTHER_DIS	Other disorders of breast and lactation associated with childbirth	XV Pregnancy, childbirth and the puerperium (O15_)	506	202267	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_BREAST_LACT_OTHER_DIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_BREAST_LACT_OTHER_DIS.gz
O15_COMPLIC_ABORT_ECTOP_MOLAR	Complications following abortion and ectopic and molar pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	1004	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_ABORT_ECTOP_MOLAR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_ABORT_ECTOP_MOLAR.gz
O15_COMPLIC_LAB_DELIV	Complications of labour and delivery	XV Pregnancy, childbirth and the puerperium (O15_)	48093	162777	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_LAB_DELIV.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_LAB_DELIV.gz
O15_COMPLIC_PUERP	Complications predominantly related to the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	8603	202267	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_PUERP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_COMPLIC_PUERP.gz
O15_CONCEPT_ABNORM	Other abnormal products of conception	XV Pregnancy, childbirth and the puerperium (O15_)	11716	149622	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_CONCEPT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_CONCEPT_ABNORM.gz
O15_DELIV_CAESAR	Single delivery by caesarean section	XV Pregnancy, childbirth and the puerperium (O15_)	12596	92306	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_CAESAR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_CAESAR.gz
O15_DELIV_FORCEP_VAC	Single delivery by forceps and vacuum extractor	XV Pregnancy, childbirth and the puerperium (O15_)	7630	92306	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_FORCEP_VAC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_FORCEP_VAC.gz
O15_DELIV_MULTIP	Multiple delivery	XV Pregnancy, childbirth and the puerperium (O15_)	2342	92306	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_MULTIP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_MULTIP.gz
O15_DELIV_OTHER_ASSIST	Other assisted single delivery	XV Pregnancy, childbirth and the puerperium (O15_)	419	92306	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_OTHER_ASSIST.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_OTHER_ASSIST.gz
O15_DELIV_PERIN_LACER	Perineal laceration during delivery	XV Pregnancy, childbirth and the puerperium (O15_)	4933	162777	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_PERIN_LACER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_PERIN_LACER.gz
O15_DELIV_SPONT	Single spontaneous delivery	XV Pregnancy, childbirth and the puerperium (O15_)	106627	92306	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_SPONT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_DELIV_SPONT.gz
O15_ECLAMPSIA	Eclampsia	XV Pregnancy, childbirth and the puerperium (O15_)	452	194266	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ECLAMPSIA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ECLAMPSIA.gz
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	2361	179899	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_EXCESS_VOMIT_PREG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_EXCESS_VOMIT_PREG.gz
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	2223	194266	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_EXIST_HYPERT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_EXIST_HYPERT_COMPLIC.gz
O15_FAILED_INDUCT	Failed induction of labour	XV Pregnancy, childbirth and the puerperium (O15_)	1473	162777	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_FAILED_INDUCT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_FAILED_INDUCT.gz
O15_FALSE_LAB	False labour	XV Pregnancy, childbirth and the puerperium (O15_)	14282	168929	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_FALSE_LAB.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_FALSE_LAB.gz
O15_GESTAT_HYPERT	Gestational [pregnancy-induced] hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	8502	194266	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_GESTAT_HYPERT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_GESTAT_HYPERT.gz
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	2616	194266	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_GESTAT_OEDEM_PREINUR.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_GESTAT_OEDEM_PREINUR.gz
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	9433	179899	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_HAEMORRH_EARLY_PREG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_HAEMORRH_EARLY_PREG.gz
O15_HYPTENSPREG	Pregnancy hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	14727	196143	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_HYPTENSPREG.gz
O15_ICP_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP)  (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	2003	130682	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_EXMORE.gz
O15_ICP_WIDE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8	XV Pregnancy, childbirth and the puerperium (O15_)	2503	208367	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_WIDE.gz
O15_ICP_WIDE_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8 (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	2503	130182	gs://finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_WIDE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_O15_ICP_WIDE_EXMORE.gz
